label	expression	expression_std	expression_reps	expression_pvalue	expression_qvalue
chr1-132099958-132100122_UPCN_MUT-allCrxSites	0.09973012065371901	0.04623376379544362	3.0	0.008893338596595338	0.01339219240179088
chr1-132099958-132100122_UPCN_WT	2.048358936010978	0.5194385261830646	3.0	0.051761302973342284	0.06273629463037957
chr1-132736171-132736335_UPCE_MUT-allCrxSites	2.2359344858683348	0.09356150476317951	3.0	0.0004830240615772942	0.001211535660622884
chr1-132736171-132736335_UPCE_WT	1.4657298154623024	0.27921102684617344	3.0	0.054464068678203054	0.06570183049849533
chr1-133661350-133661514_CSPP_MUT-shape	7.712743636587036	1.5621673705212125	3.0	2.0054888054443236e-05	0.00017006545070167865
chr1-133661350-133661514_CSPP_WT	6.227451976980121	1.5559491599407358	3.0	0.00026538004200819186	0.0007790446025478287
chr1-133661350-133661514_CSPP_scrambled	0.3250901078115765	0.1256757604136306	3.0	0.014646070415367968	0.020574543170652323
chr1-134491438-134491602_CPNE_scrambled	1.241683674797434	0.17079687287837297	3.0	0.03645570391891463	0.04587303543448458
chr1-134560092-134560256_CSPP_MUT-shape	0.9344756759397597	0.04141079071288136	3.0	0.4703591926968528	0.4908971368985133
chr1-134560092-134560256_CSPP_WT	1.1240991909342253	0.14016466383255888	3.0	0.3860601787339606	0.4072759479677178
chr1-134778125-134778289_CPPE_MUT-allCrxSites	3.4392482148680834	0.4303734299858257	3.0	0.00021040779366028	0.0006610492280203127
chr1-134778125-134778289_CPPE_WT	7.413808571319554	0.5705959573531443	3.0	0.0003666934377746227	0.0009922293022136851
chr1-134860599-134860763_CPPE_MUT-allCrxSites	5.452013454222546	0.507333179515108	3.0	0.0008505271493627421	0.0018962827527630227
chr1-134860599-134860763_CPPE_WT	0.609214683481533	0.11104381158501649	3.0	0.06412733833139057	0.07626461017167327
chr1-135615829-135615993_CPPE_MUT-allCrxSites	3.579134200028802	0.1430236973841893	3.0	9.847497619417178e-05	0.0004021473902200851
chr1-135615829-135615993_CPPE_WT	10.117513136926474	0.9744116792755311	3.0	5.335321009303075e-05	0.00027442009748271937
chr1-136007215-136007379_CPPP_MUT-allCrxSites	5.247008152040613	0.6374475811338733	3.0	2.7740348546800202e-05	0.00019546523051184654
chr1-136007215-136007379_CPPP_WT	19.94442954770317	2.955097045386349	3.0	3.741460971442608e-06	0.00012326597092401456
chr1-136134352-136134516_CPNP_MUT-allCrxSites	4.4770584078497215	0.316757322911261	3.0	0.00024936363073134986	0.0007441230498445912
chr1-136134352-136134516_CPNP_WT	7.617531493371196	0.8105432280544419	3.0	0.00020235501105076432	0.0006457349698190621
chr1-136463546-136463710_UPRE_MUT-allCrxSites	0.5592455968743641	0.17346212316532772	3.0	0.06249615528852917	0.07450641887209491
chr1-136463546-136463710_UPRE_WT	0.21373158687735014	0.0534414524822234	3.0	0.0008711317394592603	0.0019307447098197063
chr1-136563214-136563378_CPPE_MUT-allCrxSites	1.917421930825195	0.2857084708292651	3.0	0.002907004700439294	0.005236259667285556
chr1-136563214-136563378_CPPE_WT	12.664519846964671	0.8615758786154674	3.0	1.4127111240564195e-05	0.00014909912209738315
chr1-137926833-137926997_CPPE_MUT-allCrxSites	0.7477397958925933	0.016900892795625164	3.0	0.014321601916267105	0.020194369850699365
chr1-137926833-137926997_CPPE_WT	0.7345509534254017	0.10500905462300435	3.0	0.01624931688941738	0.022553848321320565
chr1-138963011-138963175_UPPP_MUT-allCrxSites	6.230035151465473	0.08463079515983747	3.0	1.755697471951683e-05	0.00016275248808434234
chr1-138963011-138963175_UPPP_WT	4.693420681816978	0.422927226643618	3.0	0.00011291561847474471	0.0004359275975319519
chr1-139255686-139255850_CPPP_MUT-allCrxSites	1.3069897311589285	0.043125429241400434	3.0	0.02318506858489463	0.030587227927474626
chr1-139255686-139255850_CPPP_WT	2.0598832259927753	0.06135582513929825	3.0	0.0006385639201322205	0.0015070850312510682
chr1-143772127-143772291_CPNE_MUT-allCrxSites	2.2055405092868967	0.2370340309121961	3.0	0.0010919513778504457	0.002305913780164042
chr1-143772127-143772291_CPNE_WT	3.264334700187842	0.4929297039393074	3.0	0.0012832195910605978	0.0026400754118191877
chr1-150393010-150393174_CBPP_scrambled	0.09274521589769098	0.06059765381791135	3.0	0.016294439046195937	0.02260360875938873
chr1-151357538-151357702_CPPE_MUT-allCrxSites	2.1833380653511667	0.3773692923933341	3.0	0.022211263848277183	0.02948601212202547
chr1-151357538-151357702_CPPE_WT	0.1174222122427197	0.004956710275507385	3.0	9.91819869322416e-06	0.00012862004475574734
chr1-153259934-153260098_UPCE_MUT-allCrxSites	3.4606193724311427	0.267328840678258	3.0	0.000379867458672641	0.0010154790178112925
chr1-153259934-153260098_UPCE_WT	3.4158467372941863	0.161769489809843	3.0	0.0002561805123929904	0.0007607406689575037
chr1-155224262-155224426_CPPE_MUT-allCrxSites	2.0355404556659984	0.13381819440319268	3.0	0.0007528848986238849	0.0017210814653961853
chr1-155224262-155224426_CPPE_WT	1.8125709141764696	0.2650887068827045	3.0	0.031790912340218205	0.04050496173788972
chr1-155252906-155253070_CPPE_MUT-allCrxSites	3.148360820828835	0.13630513038689102	3.0	0.0002415719596286068	0.0007257577788965415
chr1-155252906-155253070_CPPE_WT	3.0383407384983943	0.4754169598455574	3.0	0.007847803401194195	0.012075067650433226
chr1-155417589-155417753_UPPE_MUT-allCrxSites	1.0385284343798682	0.3233246288552714	3.0	0.9748268717474383	0.9770310023927049
chr1-155417589-155417753_UPPE_WT	0.25327444917811043	0.03892397857068556	3.0	0.0019045982009276905	0.0036605521591341816
chr1-155741995-155742159_UPCQ_MUT-allCrxSites	6.025066637485128	0.4429521435711286	3.0	2.8892955826931385e-05	0.00019786805142151323
chr1-155741995-155742159_UPCQ_WT	7.170972091655276	0.23381813002603333	3.0	1.7848577639521636e-05	0.00016358959505696899
chr1-155777723-155777887_CPPE_MUT-allCrxSites	5.995406760069731	0.5655940398467301	3.0	4.2640640343227104e-05	0.00024204396078413896
chr1-155777723-155777887_CPPE_WT	9.171365189366114	1.654826284291784	3.0	8.006598178410916e-06	0.00012393705624740196
chr1-156645057-156645221_UPCE_MUT-allCrxSites	2.060919557282739	0.052179179433051115	3.0	0.0007859562931262248	0.0017808191846112788
chr1-156645057-156645221_UPCE_WT	3.072836673282635	0.29018160784978747	3.0	0.00015570965883546247	0.0005403845526560249
chr1-15805296-15805460_CPPP_MUT-allCrxSites	2.072362122599079	0.12086218135970025	3.0	0.0006056668945424299	0.0014441231187231726
chr1-15805296-15805460_CPPP_WT	4.696364796105013	0.5893595896091344	3.0	0.0005983880463598136	0.001430966215816798
chr1-15838491-15838655_UPCE_MUT-allCrxSites	0.12177739456154428	0.02095402247666188	3.0	0.0020935646746508504	0.003968981863762654
chr1-15838491-15838655_UPCE_WT	0.4685532963789205	0.2195239815549714	3.0	0.08074195577152185	0.0942311575734659
chr1-16053660-16053824_CPPN_scrambled	1.1612870996778224	0.11342669157191257	3.0	0.10691703501704722	0.12180548194932764
chr1-161035076-161035240_CSPP_MUT-shape	4.690187613812827	0.4566861894824282	3.0	2.9347882806631903e-05	0.00019902681024358437
chr1-161035076-161035240_CSPP_WT	4.394725315543205	0.5064250581024384	3.0	0.0006708640029566286	0.0015688886707033675
chr1-16108974-16109138_CPPE_MUT-allCrxSites	4.2143926441288775	0.5761372953006005	3.0	4.256497425348149e-05	0.00024217831325551429
chr1-16108974-16109138_CPPE_WT	0.6674134351931912	0.5522199239867631	3.0	0.22145124857207224	0.24134919267711766
chr1-162570536-162570700_CSPP_MUT-shape	2.5843947258796818	0.7107851948197206	3.0	0.027521868521525657	0.0355864839328982
chr1-162570536-162570700_CSPP_WT	8.554504271703479	0.3296255735155071	3.0	1.952036892373114e-05	0.0001693617773525143
chr1-162740297-162740461_UPPP_MUT-allCrxSites	0.6044412634037301	0.2527843696912206	3.0	0.0829313289232381	0.09641706242959203
chr1-162740297-162740461_UPPP_WT	6.596819118790173	1.6960145352494862	3.0	0.0002991472294274511	0.0008535060799814227
chr1-163929687-163929851_CSPP_MUT-shape	1.7202730548442176	0.2853025942978663	3.0	0.0017079920533666691	0.0033286048170327255
chr1-163929687-163929851_CSPP_WT	1.510695221971874	0.35650587748919704	3.0	0.02185621263781992	0.029093882834291544
chr1-163929687-163929851_CSPP_scrambled	0.4555429425196645	0.15767479529571024	3.0	0.033907394569764146	0.042954652097212255
chr1-163957163-163957327_UPPE_MUT-allCrxSites	3.8647577900864665	0.4929368504992308	3.0	5.104014961275461e-05	0.00026645799733596517
chr1-163957163-163957327_UPPE_WT	20.33262845629173	2.4977518273284316	3.0	6.965726496234768e-05	0.0003231672920612819
chr1-168226283-168226447_CPPE_MUT-allCrxSites	3.1818500832656085	0.26639262077138437	3.0	0.0001936486643561806	0.000625318468477309
chr1-168226283-168226447_CPPE_WT	2.9910627227698474	0.25639449420476124	3.0	0.00011340487033335075	0.0004367789476662071
chr1-168237939-168238103_UPCE_MUT-allCrxSites	1.2041567935180357	0.18289483455925534	3.0	0.12329516848996369	0.13874619006625039
chr1-168237939-168238103_UPCE_WT	1.2114946973386473	0.11861254864093773	3.0	0.17219307276959356	0.1903453690375285
chr1-168424122-168424286_UPCN_MUT-allCrxSites	1.341692249843991	0.3281814166927963	3.0	0.22342847908985067	0.24328657079993563
chr1-168424122-168424286_UPCN_WT	1.0804680725666702	0.23511113213916318	3.0	0.8045411647869122	0.8184733401838064
chr1-170175848-170176012_CPPE_MUT-allCrxSites	3.573629670085042	0.5611637074855719	3.0	8.763333919552522e-05	0.0003722126845970217
chr1-170175848-170176012_CPPE_WT	6.15947278723207	0.7613599805105586	3.0	5.405682950902747e-05	0.0002757124484163368
chr1-171232848-171233012_CPPE_MUT-allCrxSites	4.032209579704481	0.4392921744136363	3.0	0.00019044516193890334	0.0006174272670306468
chr1-171232848-171233012_CPPE_WT	12.590910886340813	0.23036248366616816	3.0	4.201496623723198e-06	0.00012491766791020923
chr1-171247161-171247325_CSPP_MUT-shape	4.20771004482059	0.3436738384135572	3.0	0.00012134035638194198	0.0004600743217094472
chr1-171247161-171247325_CSPP_WT	2.814972202061449	0.3115286247729945	3.0	0.00023447048592772313	0.0007096698258122768
chr1-171247161-171247325_CSPP_scrambled	0.3142310849759888	0.04844594356712594	3.0	9.197868856430648e-05	0.00038201710855158294
chr1-172202462-172202626_CPPP_MUT-allCrxSites	2.1584934226802894	0.8510170248123882	3.0	0.08581740963782752	0.09951146002236552
chr1-172202462-172202626_CPPP_WT	26.85101817962165	4.977092097783142	3.0	1.8242715696920074e-06	0.00018153363620037198
chr1-172204534-172204698_CPPP_MUT-allCrxSites	0.8279853859705271	0.26595907073415087	3.0	0.21126695884121335	0.23081731824103882
chr1-172204534-172204698_CPPP_WT	1.3418438207981855	0.02700833668925457	3.0	0.013769769597481682	0.019512175692333822
chr1-172376330-172376494_CPPP_MUT-allCrxSites	1.791424927497429	0.310470338737154	3.0	0.001331071102552469	0.0027178822010242203
chr1-172376330-172376494_CPPP_WT	5.361906473262714	0.1798576352212848	3.0	3.977135521733675e-05	0.00023364473257799276
chr1-172488973-172489137_CPPE_MUT-allCrxSites	30.253175931118353	5.564189125263637	3.0	1.5915510399228167e-06	0.0002097406181260447
chr1-172488973-172489137_CPPE_WT	32.88787466404626	5.330441869376483	3.0	1.6126613043128307e-06	0.000201624013328958
chr1-172683691-172683855_CPPN_MUT-allCrxSites	2.0161999522308953	0.27985057696968746	3.0	0.0013690762775227954	0.0027780340945489598
chr1-172683691-172683855_CPPN_WT	0.0	0.0	3.0	NaN	NaN
chr1-175692802-175692966_CSPQ_MUT-shape	8.153147106469582	1.051920673955938	3.0	6.66587253830654e-05	0.0003128276659940587
chr1-175692802-175692966_CSPQ_WT	9.211983903513309	0.9622777913878376	3.0	0.000342454921273626	0.0009460680997904818
chr1-176043212-176043376_CPPN_MUT-allCrxSites	0.1938424391676038	0.03940681931015276	3.0	4.483386627315791e-05	0.0002472963031085045
chr1-176043212-176043376_CPPN_WT	0.04735325443698816	0.0331036458626533	3.0	0.011304840107152046	0.016400595168840636
chr1-176845526-176845690_CPPN_MUT-allCrxSites	0.28196044538945614	0.07999057992041628	3.0	0.008719750260433201	0.013167389987572713
chr1-176845526-176845690_CPPN_WT	0.5627959751366688	0.1524730171533949	3.0	0.04320235486357481	0.05328982603460429
chr1-177011031-177011195_UPPE_MUT-allCrxSites	4.8150659109268705	0.3729470024351251	3.0	0.00023065109943306474	0.0007020316859148712
chr1-177011031-177011195_UPPE_WT	15.180269884252448	2.4629664041567207	3.0	3.659287184176981e-06	0.00012390752993088168
chr1-178196513-178196677_CPPN_MUT-allCrxSites	0.129995592985533	0.09187029326180397	3.0	0.028739711055016826	0.03700418038137366
chr1-178196513-178196677_CPPN_WT	0.0	0.0	3.0	NaN	NaN
chr1-178369504-178369668_CPPP_MUT-allCrxSites	15.73888318153464	2.3861527354876113	3.0	5.188194705356451e-06	0.000115514325951224
chr1-178369504-178369668_CPPP_WT	21.66135164903254	2.417431346404106	3.0	0.00017380097481701422	0.0005812438636541573
chr1-180196089-180196253_CPPP_MUT-allCrxSites	5.385460225621396	0.30982681780740945	3.0	3.685224998251074e-05	0.0002268832966094979
chr1-180196089-180196253_CPPP_WT	8.924156186725805	0.8252678394758717	3.0	2.345371526339541e-05	0.00018152431051478732
chr1-180387248-180387412_UPPP_MUT-allCrxSites	1.2810043523678754	0.33322882922044167	3.0	0.3986874520660387	0.4198704138820744
chr1-180387248-180387412_UPPP_WT	1.419092752103893	0.19708724388194224	3.0	0.011858078444856224	0.017106506064236377
chr1-181150511-181150675_UPPN_MUT-allCrxSites	0.36872696153302886	0.06861520366482768	3.0	0.01364068524131117	0.0193461260141458
chr1-181150511-181150675_UPPN_WT	0.0	0.0	3.0	NaN	NaN
chr1-185363439-185363603_UPPP_MUT-allCrxSites	0.9127857873407422	0.1279353109676154	3.0	0.3838383922404464	0.4051073594295274
chr1-185363439-185363603_UPPP_WT	1.24850330795305	0.07144871699545557	3.0	0.0618981495499964	0.07388381326946938
chr1-186343201-186343365_UPCE_MUT-allCrxSites	1.6795453083323568	0.24773478943220506	3.0	0.01797691177864119	0.024560219062105478
chr1-186343201-186343365_UPCE_WT	2.999464584449626	0.10063686611753465	3.0	0.00040561660924778365	0.0010633261218775231
chr1-188154772-188154936_UPPE_MUT-allCrxSites	2.4911670604014406	0.4036552270425675	3.0	0.00028190062438595306	0.0008186703064359185
chr1-188154772-188154936_UPPE_WT	2.385830775711943	0.27481514313635114	3.0	0.0004887051574846203	0.0012213871593516187
chr1-188595155-188595319_CPPE_MUT-allCrxSites	2.9470008487095	0.3758955749307757	3.0	0.004625515657524489	0.0077292715373849935
chr1-188595155-188595319_CPPE_WT	0.577366126178654	0.09309359097098663	3.0	0.04020903453701509	0.04991325162996069
chr1-189883068-189883232_UPCE_MUT-allCrxSites	7.115981489063164	0.5418331885992816	3.0	0.0004843014557864148	0.0012134912119293724
chr1-189883068-189883232_UPCE_WT	5.13078418923488	0.37823695289765985	3.0	2.692594714227354e-05	0.00019279136309210835
chr1-190860732-190860896_CPPE_MUT-allCrxSites	2.330560291192568	0.017101804571686224	3.0	0.00031242931364393057	0.0008841586380312278
chr1-190860732-190860896_CPPE_WT	3.527673375420255	0.8586773472822717	3.0	0.0013677638106667272	0.002776526370029543
chr1-191079258-191079422_CSPE_MUT-shape	6.344643189944505	0.257177561773367	3.0	1.4466000329443878e-05	0.00015007705873695395
chr1-191079258-191079422_CSPE_WT	7.608650103508317	0.5651836342463585	3.0	5.607548714361416e-05	0.00028130048900438544
chr1-191777696-191777860_CPPE_MUT-allCrxSites	1.4366600751283443	0.10197226814319678	3.0	0.01476986261607984	0.02072456118446196
chr1-191777696-191777860_CPPE_WT	6.036021587664922	1.0528551421357215	3.0	0.0029394292884297886	0.005271297245451875
chr1-191791878-191792042_UPPE_MUT-allCrxSites	3.166506476934193	0.1509800482131746	3.0	0.0001463468947446932	0.0005170923614312493
chr1-191791878-191792042_UPPE_WT	5.236611333927741	0.8623598589878879	3.0	5.2812587047725645e-05	0.0002719262665730837
chr1-191815518-191815682_CPPE_MUT-allCrxSites	3.1728250223147616	0.7146710895674815	3.0	0.0048824935130164955	0.008089377631487744
chr1-191815518-191815682_CPPE_WT	5.406615005754854	0.8846863803282643	3.0	2.121923857906119e-05	0.00017506769426650144
chr1-191821242-191821406_CPPP_MUT-allCrxSites	5.703771668708178	0.4880203820843783	3.0	0.00014458191546944807	0.0005123411481315616
chr1-191821242-191821406_CPPP_WT	14.961675817733427	2.475307247459687	3.0	3.8164860394477286e-06	0.00012162866619834723
chr1-191821242-191821406_CPPP_scrambled	0.2580086901161542	0.10233785226736089	3.0	0.017104161987556855	0.023539343452251543
chr1-191875042-191875206_UPCE_MUT-allCrxSites	0.7126907950213469	0.06731060009150974	3.0	0.009681406517113564	0.014374707118588835
chr1-191875042-191875206_UPCE_WT	0.0	0.0	3.0	NaN	NaN
chr1-191978381-191978545_CPNP_MUT-allCrxSites	0.478575562839271	0.09288164633373559	3.0	0.011627783796697507	0.016814078823457014
chr1-191978381-191978545_CPNP_WT	1.1345865467569805	0.2187400180351883	3.0	0.22360395157266136	0.24342327927401133
chr1-191981690-191981854_CPPP_MUT-allCrxSites	12.654600055894212	1.187774821566306	3.0	0.0004015815418574577	0.0010567250934144434
chr1-191981690-191981854_CPPP_WT	13.935445614259214	2.8862259451782806	3.0	2.2899503786657314e-05	0.00018038445955370123
chr1-191981690-191981854_CPPP_scrambled	2.46772959452238	0.28051664476180266	3.0	0.0026373116152618695	0.004821721573309665
chr1-192128416-192128580_CPPE_MUT-allCrxSites	1.4111684555014865	0.30661018668900225	3.0	0.1396039042907658	0.15598273082533778
chr1-192128416-192128580_CPPE_WT	0.8185647882522473	0.29186515378925043	3.0	0.27878813668457075	0.299486881355798
chr1-192829061-192829225_CPPE_MUT-allCrxSites	6.279242303817701	0.5276818446851449	3.0	0.0001449135109968043	0.0005131432676981974
chr1-192829061-192829225_CPPE_WT	3.698615837675837	0.3842917726579505	3.0	0.0014011346393267693	0.0028254476845977366
chr1-193204018-193204182_CPPN_MUT-allCrxSites	6.286907342348083	0.7033159835446388	3.0	0.00034211129676222594	0.000945654582206697
chr1-193204018-193204182_CPPN_WT	3.6488134434475437	0.7584904135503234	3.0	0.00031548616780640584	0.0008907414905755848
chr1-195130800-195130964_UPPP_MUT-allCrxSites	0.8062157439714365	0.09594881900239473	3.0	0.0797977068587549	0.09335259564378333
chr1-195130800-195130964_UPPP_WT	1.2067030384552349	0.1516041283645259	3.0	0.1397074710708008	0.15606268704266318
chr1-20820290-20820454_CSPQ_MUT-shape	0.266214943861609	0.11838025714046309	3.0	0.01510605383050696	0.021129408628098662
chr1-20820290-20820454_CSPQ_WT	1.4984009986154714	0.31356034224736734	3.0	0.023268105793034947	0.030688472774367974
chr1-24005675-24005839_CPPP_MUT-allCrxSites	0.4190636036167681	0.037554063649088434	3.0	0.001751505315539375	0.0034025258639721087
chr1-24005675-24005839_CPPP_WT	4.945336317814429	0.7958432310125791	3.0	3.907494576305341e-05	0.0002340656456273322
chr1-24280121-24280285_CPPE_MUT-allCrxSites	0.49017767500549825	0.14342293285758884	3.0	0.02300788120932761	0.030378128561245988
chr1-24280121-24280285_CPPE_WT	0.28887501187401127	0.07570028872627563	3.0	0.009932588819575393	0.014685052481579627
chr1-24492258-24492422_CPPN_MUT-allCrxSites	2.3724449707128703	0.2620709225087728	3.0	0.0004023185954563282	0.0010575231651994913
chr1-24492258-24492422_CPPN_WT	2.6195513546575975	0.21934396384180035	3.0	0.003225754882222504	0.005672117131524317
chr1-24759179-24759343_UPCE_MUT-allCrxSites	1.0490243675036426	0.14181169760590034	3.0	0.5634561471736417	0.5834385588487315
chr1-24759179-24759343_UPCE_WT	2.3231689302125442	0.12438136338606427	3.0	0.0011957283855931222	0.00248842151436281
chr1-34866841-34867005_CPPE_MUT-allCrxSites	0.9045677025941329	0.04467841030489624	3.0	0.2900415092092874	0.3108908329093175
chr1-34866841-34867005_CPPE_WT	2.633377803044718	0.361683314519532	3.0	0.00018411498190579835	0.0006045418530455708
chr1-36065107-36065271_CPPE_MUT-allCrxSites	2.9026333021285655	0.28661974889352165	3.0	0.0017253462715254573	0.0033597397843283263
chr1-36065107-36065271_CPPE_WT	3.5887364625877054	0.054688294205833564	3.0	6.209551130504204e-05	0.000297716532078058
chr1-36476355-36476519_CPRE_MUT-allCrxSites	3.3087778835328714	0.4401054792729586	3.0	0.0006468386436139621	0.0015214593469665603
chr1-36476355-36476519_CPRE_WT	3.7105736186088945	0.2762881405616112	3.0	0.0007542898780258241	0.001721871463133857
chr1-36681033-36681197_CPPE_MUT-allCrxSites	5.354739964816647	0.8904777630730832	3.0	0.0020674565717944435	0.003927120469057151
chr1-36681033-36681197_CPPE_WT	7.490701467558701	1.2631851836168593	3.0	1.2945472406652852e-05	0.00014152942478663522
chr1-39434003-39434167_CPPE_MUT-allCrxSites	1.0287978242221196	0.25594421104797804	3.0	0.9589598985616461	0.9625130640976917
chr1-39434003-39434167_CPPE_WT	5.092707100349656	0.7142263573684524	3.0	0.002435663169737179	0.004505422464202763
chr1-39445117-39445281_UPRE_MUT-allCrxSites	0.13091833491551116	0.14457941282347075	3.0	0.0409483223433504	0.05074053869026087
chr1-39445117-39445281_UPRE_WT	1.2604845849165864	0.874528826762131	3.0	0.9424049711386322	0.9470664961401424
chr1-39446293-39446457_CPPE_scrambled	0.20018186547386577	0.06914933776206769	3.0	0.016258069700668874	0.02255957537292585
chr1-39452126-39452290_CPNE_MUT-allCrxSites	3.6144368501500725	0.32808661444680676	3.0	0.0013629642399884206	0.002771398513003978
chr1-39452126-39452290_CPNE_WT	0.9605674910634087	0.27406123823340955	3.0	0.6945193703822878	0.7120429878015213
chr1-39608956-39609120_CPRE_MUT-allCrxSites	1.5178677603848925	0.12077384783101244	3.0	0.005436985309883747	0.008854622702402523
chr1-39608956-39609120_CPRE_WT	2.019768384366124	0.16882855788209103	3.0	0.004912301562406006	0.008127717142277464
chr1-44147572-44147736_UPPP_MUT-allCrxSites	0.8829278664331074	0.038952137569134966	3.0	0.12868821839891362	0.14434868942100362
chr1-44147572-44147736_UPPP_WT	0.5814672108908966	0.04853185065735523	3.0	0.00270221878053188	0.004921934543845143
chr1-51925637-51925801_UPCE_MUT-allCrxSites	2.5512510177223278	0.2516318085788845	3.0	0.0042175702136347795	0.007125735399058623
chr1-51925637-51925801_UPCE_WT	3.58371392459367	0.27602376985015464	3.0	0.0011611132085010967	0.002430909405174473
chr1-52232036-52232200_CPPP_MUT-allCrxSites	2.88764016851063	0.5643178416650696	3.0	0.012894277407275204	0.018410687156039208
chr1-52232036-52232200_CPPP_WT	8.651237907234893	1.6380458749182827	3.0	0.0001681482090749314	0.0005689733986463328
chr1-53272657-53272821_UPCE_MUT-allCrxSites	0.0	0.0	3.0	NaN	NaN
chr1-53272657-53272821_UPCE_WT	NaN	NaN	0.0	NaN	NaN
chr1-55002390-55002554_CPPN_MUT-allCrxSites	0.16119884302548357	0.04926504527751553	3.0	0.0016363292695786142	0.0032133473694987203
chr1-55002390-55002554_CPPN_WT	0.6134678223685223	0.24904801591057502	3.0	0.09280450451061208	0.10690166879134054
chr1-55052605-55052769_CBPP_MUT-shape	4.597993306945573	0.2268059346292028	3.0	0.00022888328887588928	0.0006979580466284154
chr1-55052605-55052769_CBPP_WT	3.381398097390653	0.1912840937953496	3.0	0.0005267415587586633	0.0012912980595813184
chr1-55888749-55888913_CPPN_MUT-allCrxSites	1.9916865447702088	0.21916636614860632	3.0	0.001321520926283035	0.0026995123739237867
chr1-55888749-55888913_CPPN_WT	15.610382073606061	2.2606507548395998	3.0	0.00022254653208949302	0.0006863610945403972
chr1-58711926-58712090_UPPP_MUT-allCrxSites	1.1302336568166467	0.1356316457413497	3.0	0.4572032043699415	0.4775755836563485
chr1-58711926-58712090_UPPP_WT	1.4833278270555723	0.08184085240720146	3.0	0.006936907627492634	0.010879498742892919
