label	RNA1	RNA2	RNA3
chr1-187215293-187215457_UPPP_MUT-allCrxSites	0.5912792887414581	0.5466328758870825	0.5551926119111782
chr1-187215293-187215457_UPPP_WT	0.13083164156234384	0.21656955431710131	0.25204932255728457
chr1-188018140-188018304_UPCN_MUT-allCrxSites	0.09055047230087461	0.08256961989551052	0.08078470648479506
chr1-188018140-188018304_UPCN_WT	0.3560492852720147	0.6660915186692499	0.43466038413861335
chr1-188262342-188262506_CPPP_MUT-allCrxSites	1.867921084466757	1.6906272036406336	1.6969896688679675
chr1-188262342-188262506_CPPP_WT	5.0380325376905395	5.77672727476568	5.477581368656549
chr1-188412539-188412703_UPPE_MUT-allCrxSites	0.22901183308246878	0.24102484838424024	0.22648916857902948
chr1-188412539-188412703_UPPE_WT	0.23694913229998324	0.27132458833641004	0.30410492718300747
chr1-189719413-189719577_CPPN_MUT-allCrxSites	4.464170320173799	5.2105831852652615	5.728997972780704
chr1-189719413-189719577_CPPN_WT	2.566984051710955	2.1303518895941376	3.119363491311553
chr1-190452553-190452717_CBPE_MUT-shape	0.4079855128972801	0.5827034964443918	0.36087328176053407
chr1-190452553-190452717_CBPE_WT	0.06849326955785866	0.13343918803867963	0.133910034747832
chr1-191075649-191075813_UPRE_MUT-allCrxSites	0.0025786161979703967	0.007222388239306224	0.0027852413578645188
chr1-191075649-191075813_UPRE_WT	0.0235653438595823	0.04470048906338377	0.04328026650573663
chr1-191397371-191397535_CSPP_MUT-shape	0.34604436428120927	0.2426788436570333	0.5018189788743638
chr1-191397371-191397535_CSPP_WT	0.3167326971427466	0.22423128017033744	0.25386229162800644
chr1-191817830-191817994_UPPE_MUT-allCrxSites	1.25940099022259	0.6573757057078984	0.6160795139887316
chr1-191817830-191817994_UPPE_WT	0.7509786003020457	1.3700102151413518	0.7429254182765156
chr1-191821242-191821406_CPPP_scrambled	0.07124664671656204	0.06418899874244278	0.07287446956248328
chr1-191884957-191885121_UPRE_MUT-allCrxSites	0.4395372893985694	0.45581024025800415	0.3791263649161352
chr1-191884957-191885121_UPRE_WT	0.14717037277460307	0.13311766729228983	0.2819010315019816
chr1-191981690-191981854_CPPP_scrambled	1.3341445087167965	0.9067089593405584	0.44568025842557124
chr1-194619462-194619626_CPPP_MUT-allCrxSites	0.2236781015885467	0.3675465064752946	0.3143329785733187
chr1-194619462-194619626_CPPP_WT	0.30236342799236576	0.3705235146157077	0.3367250257971499
chr1-194619741-194619905_CSPP_MUT-shape	1.6315996352370383	2.5622658346622527	1.8212753844639389
chr1-194619741-194619905_CSPP_WT	1.7995257722383853	1.7249799420848468	1.6594448981596164
chr1-195040593-195040757_CPPN_MUT-allCrxSites	0.09783031244761782	0.13233998810670106	0.1253037020306425
chr1-195040593-195040757_CPPN_WT	0.0587707396685787	0.1272945971809809	0.12278352442208851
chr1-21218235-21218399_UPCQ_MUT-allCrxSites	0.021937847291062153	0.048358153599277164	0.02116635484720092
chr1-21218235-21218399_UPCQ_WT	0.019090092110328694	0.032427580072843215	0.014566684001817548
chr1-34706456-34706620_CPPN_MUT-allCrxSites	0.2884237224858193	0.31778333305529044	0.3594534727699971
chr1-34706456-34706620_CPPN_WT	0.24416517183200703	0.3107777490378729	0.23456752439047282
chr1-34859824-34859988_CPCE_MUT-allCrxSites	0.24935610301145625	0.37788671109747995	0.27564467377361296
chr1-34859824-34859988_CPCE_WT	0.1701055045350621	0.23681658983093834	0.25541289669840866
chr1-36547306-36547470_CSPE_MUT-shape	0.5432525694062531	0.6864255868351901	0.6228570713877426
chr1-36547306-36547470_CSPE_WT	0.7131823920088902	0.24952256474838697	0.7761727689763845
chr1-39417769-39417933_UPCE_MUT-allCrxSites	0.7546161808537084	0.9391903770922481	0.9412579051871696
chr1-39417769-39417933_UPCE_WT	1.1667996518971078	0.7988505015025815	0.6867381454995702
chr1-39446293-39446457_CPPE_MUT-allCrxSites	0.7595376064578798	0.9520538774349504	1.0233324714932222
chr1-39446293-39446457_CPPE_WT	3.768844386923855	3.801420343755327	3.6651808277319766
chr1-39446293-39446457_CPPE_scrambled	0.056758642631079666	0.06879547505036047	0.1164910071455504
chr1-39963923-39964087_UPPE_MUT-allCrxSites	1.6180415800119878	1.338190497127239	1.5720181299681668
chr1-39963923-39964087_UPPE_WT	0.8707148660782823	1.1009457693512312	1.28543407357516
chr1-4357766-4357930_CPPP_MUT-allCrxSites	0.677291443262306	0.4701267941285352	0.4647702380310899
chr1-4357766-4357930_CPPP_WT	9.28969795151779	10.408988662695743	9.229824293742395
chr1-44584098-44584262_CPPE_MUT-allCrxSites	0.7762636731874348	0.6538146072017456	0.6786378235253882
chr1-44584098-44584262_CPPE_WT	0.16707117460356039	0.43088464587556197	0.39992235856864605
chr1-45795401-45795565_CPPP_MUT-allCrxSites	NaN	NaN	NaN
chr1-45795401-45795565_CPPP_WT	0.19641321614747978	0.34567000404566367	0.46826043587067606
chr1-52252645-52252809_UPPE_MUT-allCrxSites	0.3842551993461996	0.3473942018439479	0.2904918940531269
chr1-52252645-52252809_UPPE_WT	1.8981131778477414	1.9294220324783684	2.1548411640789342
chr1-52330633-52330797_CPPE_MUT-allCrxSites	0.42675389964653127	0.9735392258900275	0.7110955420608988
chr1-52330633-52330797_CPPE_WT	2.6035039257879546	2.7365209773022454	2.690668197603156
chr1-52435883-52436047_CPPN_MUT-allCrxSites	1.0902502849997522	1.1144962929595534	0.7733023530965983
chr1-52435883-52436047_CPPN_WT	1.025621244195388	0.9763529278091375	0.5422971463626974
chr1-52844865-52845029_CSPP_MUT-shape	1.196068009760479	1.1679241113977092	1.4439725067180282
chr1-52844865-52845029_CSPP_WT	1.1876691007974929	1.0788501486479054	0.7662424328558464
chr1-56973434-56973598_CPCQ_MUT-allCrxSites	0.2563658258374541	0.46052911506835564	0.5164980586145441
chr1-56973434-56973598_CPCQ_WT	0.4393124047483943	0.4681556824621563	0.3227291747352172
chr1-58392333-58392497_UPCP_MUT-allCrxSites	NaN	NaN	NaN
chr1-58392333-58392497_UPCP_WT	0.0441970734090124	0.06437110733856802	0.16040168235332822
chr1-58954225-58954389_UPRE_MUT-allCrxSites	0.033843154005952565	0.06846956177314158	0.04871375726556217
chr1-58954225-58954389_UPRE_WT	0.10621792569640864	0.17293394111059426	0.12661248522004018
chr1-58970035-58970199_CPNE_MUT-allCrxSites	1.0512467416680054	1.0988331963539126	1.1125834221091413
chr1-58970035-58970199_CPNE_WT	1.1392215868225233	1.223361142034604	1.2447527239226384
chr1-59208019-59208183_CPPE_MUT-allCrxSites	0.8480327023345544	0.9505265670851565	0.9272302208446206
chr1-59208019-59208183_CPPE_WT	0.5962381200977701	0.6756477946120955	0.6388486326080242
chr1-59229602-59229766_CPPE_scrambled	0.6285434681573246	0.7281297325671129	0.5349375202832859
chr1-60569823-60569987_CPRE_MUT-allCrxSites	0.14068865739721778	0.10217527916380403	0.16988999993170573
chr1-60569823-60569987_CPRE_WT	0.013061359206226253	0.015871510063237008	0.02513388971050456
chr1-64122412-64122576_UPPP_MUT-allCrxSites	0.44408705513168306	0.5168501742816235	0.4741800352084369
chr1-64122412-64122576_UPPP_WT	0.37554946768867103	0.3183952788792385	0.36740718030451625
chr1-64568262-64568426_CPPE_MUT-allCrxSites	1.4955973948228303	2.248088712621384	4.18398956778408
chr1-64568262-64568426_CPPE_WT	10.781864698421877	9.054978938865597	9.157461791141692
chr1-64570752-64570916_UPCE_MUT-allCrxSites	3.0549736464468045	3.2973123495515004	3.454861514766909
chr1-64570752-64570916_UPCE_WT	3.8095586661572596	3.729519522738439	3.5250628417302834
chr1-64956642-64956806_CSPP_MUT-shape	0.28690037716310596	0.2284913303348766	0.21276896683957505
chr1-64956642-64956806_CSPP_WT	0.35655323623902374	0.46226165949144954	0.43387970640017587
chr1-66322100-66322264_UPCP_MUT-allCrxSites	0.4402664609315778	0.3169604842555967	0.4053397379743444
chr1-66322100-66322264_UPCP_WT	0.3712039735096275	0.42898036713908727	0.42005210126128695
chr1-66339803-66339967_CPPE_MUT-allCrxSites	0.0	0.0	0.0
chr1-66339803-66339967_CPPE_WT	0.0397700404769445	0.08356427755860417	0.0443217160387877
chr1-66686456-66686620_CPPP_MUT-allCrxSites	0.41306537502176094	0.44323103723116297	0.4041435644657378
chr1-66686456-66686620_CPPP_WT	0.5622435114189928	0.7505683807594611	0.6321934007323681
chr1-66831299-66831463_CPPP_MUT-allCrxSites	0.2130080051196356	0.22749564626527044	0.21216043582837174
chr1-66831299-66831463_CPPP_WT	0.20330544854814217	0.16922853299881585	0.1447945522916236
chr1-67026369-67026533_UPPE_MUT-allCrxSites	0.9631398765847955	1.0389280124467317	0.9634879055550046
chr1-67026369-67026533_UPPE_WT	0.864634761225779	0.9215929325841903	1.1770156107937726
chr1-72182623-72182787_CPPE_MUT-allCrxSites	0.7566110856375383	0.7527620763520794	0.7213781415461954
chr1-72182623-72182787_CPPE_WT	0.9538298304468379	0.6196423826927252	0.8747419416456791
chr1-72220055-72220219_CPPE_MUT-allCrxSites	1.9812571735237894	1.0978901263703431	1.4293551901406047
chr1-72220055-72220219_CPPE_WT	4.526276030070242	4.939610276540008	4.573344032403587
chr1-73826292-73826456_CPPE_MUT-allCrxSites	0.026540577270237276	0.037690821081171784	0.07484484546687446
chr1-73826292-73826456_CPPE_WT	0.010372140026726913	0.006218026574772041	0.031916961167714204
chr1-74848757-74848921_CPPP_MUT-allCrxSites	1.407339126705021	1.5027656709805202	1.5737360775899134
chr1-74848757-74848921_CPPP_WT	6.828404776431735	5.581241660808144	5.930991331712626
chr1-74850976-74851140_CSPP_MUT-shape	3.687842165590054	3.619245461455096	4.11990218158168
chr1-74850976-74851140_CSPP_WT	4.4577101693605385	3.461445072223094	3.85725671767867
chr1-74854904-74855068_CSPP_MUT-shape	0.7976519439055095	1.5052420075812745	4.116141088306501
chr1-74854904-74855068_CSPP_WT	1.0949909497810006	2.1405714263655784	1.0177271921636952
chr1-75239959-75240123_UPCE_MUT-allCrxSites	0.19704000921702206	0.24392651397056989	0.14974299612554273
chr1-75239959-75240123_UPCE_WT	0.0	0.0	0.0
chr1-75436333-75436497_UPPQ_MUT-allCrxSites	1.1938393963316196	1.171483515206308	1.3352792903113693
chr1-75436333-75436497_UPPQ_WT	1.0008545832330569	0.7888527680771293	1.248809403125499
chr1-75909427-75909591_CPPN_MUT-allCrxSites	0.2675597055202283	0.08772183797551358	0.22427713821475903
chr1-75909427-75909591_CPPN_WT	0.0	0.0	0.0
chr1-76104384-76104548_CPPE_MUT-allCrxSites	0.41677197718589837	0.538962168620869	0.2975152959433431
chr1-76104384-76104548_CPPE_WT	0.0017146430436489884	0.002689402923618987	0.028158382999006984
chr1-76118911-76119075_CPPE_MUT-allCrxSites	0.8232154465253817	0.4454135737289629	0.7691754358422006
chr1-76118911-76119075_CPPE_WT	1.279607660895936	1.3829190081948604	1.507807665912491
chr1-76401649-76401813_CPRN_MUT-allCrxSites	0.756538856643053	0.5918722279638128	0.6808773353951393
chr1-76401649-76401813_CPRN_WT	0.21148523585329146	0.18023766445115644	0.23138249281730658
chr1-78484347-78484511_UPCN_MUT-allCrxSites	0.15670076128206814	0.27226613148332673	0.46842742498088535
chr1-78484347-78484511_UPCN_WT	0.19414372750940168	0.18200882303943233	0.3011873424899744
chr1-80256762-80256926_CPPE_MUT-allCrxSites	1.4708020395430896	0.40022416375638514	0.435222048371665
chr1-80256762-80256926_CPPE_WT	0.014289584663442751	0.01465471342293183	0.026428805970136686
chr1-81076946-81077110_UPCN_MUT-allCrxSites	0.38099877765247253	0.5139100114220945	0.343126619108725
chr1-81076946-81077110_UPCN_WT	0.20319563317210979	0.2097205675287822	0.24887510325937398
chr1-83345192-83345356_CPCN_MUT-allCrxSites	0.5650041933693445	0.538760525804984	0.4958261456146502
chr1-83345192-83345356_CPCN_WT	0.4160822203310565	0.3879738504647929	0.47084150960764454
chr1-83752980-83753144_UPCE_MUT-allCrxSites	0.12483763754647899	0.04498015190638502	0.11645064332728534
chr1-83752980-83753144_UPCE_WT	0.37912205273625893	0.3562591002183971	0.4302522140749838
chr1-84839341-84839505_CSPP_MUT-shape	0.17909863096527498	0.24200660724912013	0.11026398258694663
chr1-84839341-84839505_CSPP_WT	1.5544935321452753	0.6943890368109712	0.7397956654404869
chr1-84850016-84850180_CPPE_MUT-allCrxSites	0.24539360531487478	0.26458759846459956	0.30873479103107077
chr1-84850016-84850180_CPPE_WT	2.9819527982697402	2.998141459955272	2.8117541112765014
chr1-86211117-86211281_CPPE_MUT-allCrxSites	0.0	0.0	0.0
chr1-86211117-86211281_CPPE_WT	0.9472116833877925	5.512704495297655	3.8447471703961815
chr1-86582432-86582596_CPPP_MUT-allCrxSites	0.1929270539820415	0.12253863606439157	0.09131535720676277
chr1-86582432-86582596_CPPP_WT	0.022596854778826767	0.04508002709511689	0.13442525780551004
chr1-87433040-87433204_CSPE_MUT-shape	0.6975822039907476	0.7463906110040522	0.6968079620219995
chr1-87433040-87433204_CSPE_WT	0.7925711249034363	0.9080243782460607	1.1380853317456563
chr1-87671167-87671331_CPPE_MUT-allCrxSites	0.08449144221344425	0.060272870255807465	0.06163255781062282
chr1-87671167-87671331_CPPE_WT	0.1970726603767428	0.46008854749180533	0.36121123858026877
chr1-87803513-87803677_CPPE_MUT-allCrxSites	0.7010951187090892	0.46534977133737393	0.41105574339886747
chr1-87803513-87803677_CPPE_WT	4.733724493639087	5.586102184013414	6.230560995489309
chr1-88007833-88007997_UPCQ_MUT-allCrxSites	0.36201570765743574	0.4931243031023211	0.3761780819672274
chr1-88007833-88007997_UPCQ_WT	0.5133770034639916	0.5326412724366387	0.6179430397696661
chr1-89070080-89070244_CSPQ_MUT-shape	2.1437076810622777	1.983913060644914	1.8805849380278739
chr1-89070080-89070244_CSPQ_WT	2.0716563548879314	1.8962471047336915	1.964708373038955
chr1-89576933-89577097_CPPE_MUT-allCrxSites	1.0473865290929356	0.9682260618302537	0.998126806747161
chr1-89576933-89577097_CPPE_WT	0.804280770940208	1.0062536497194805	1.0820260938759636
chr1-89577240-89577404_CBPE_MUT-shape	0.529672589585446	0.3215446371166098	0.5411031566001894
chr1-89577240-89577404_CBPE_WT	0.8542453742255224	0.8515755304587292	0.9067999844168697
chr1-92642011-92642175_CPPP_MUT-allCrxSites	0.10728232574980938	0.11800206129397113	0.11304770592176806
chr1-92642011-92642175_CPPP_WT	0.05015101855378512	0.09254005368777245	0.1838657420687606
chr1-93100493-93100657_CPPP_MUT-allCrxSites	0.009938848207849215	0.03572435249928594	0.021645434899215568
chr1-93100493-93100657_CPPP_WT	0.0012688835854531867	0.006126186053223998	0.00154701908532428
chr1-93731979-93732143_CPPE_MUT-allCrxSites	1.518293874376784	1.5980937865787954	1.3610850236900276
chr1-93731979-93732143_CPPE_WT	0.018500369656345123	0.03783578368263959	0.057527858273734966
