label	RNA1	RNA2	RNA3
chr1-163779410-163779574_CPPN_MUT-allCrxSites	0.0	0.0	0.0
chr1-163779410-163779574_CPPN_WT	0.04764970328228449	0.1753089372858505	0.07770126660215108
chr1-163929687-163929851_CSPP_scrambled	0.0	0.0	0.0
chr1-166003311-166003475_CPPP_MUT-allCrxSites	NaN	NaN	NaN
chr1-166003311-166003475_CPPP_WT	0.0	0.0	0.0
chr1-167385671-167385835_UPCN_MUT-allCrxSites	0.0	0.0	0.0
chr1-167385671-167385835_UPCN_WT	0.13023731735353689	0.040638026330995995	0.13020281166045938
chr1-168284956-168285120_UPCE_MUT-allCrxSites	0.0	0.0	0.0
chr1-168284956-168285120_UPCE_WT	0.0685775796075935	0.30895509463064613	0.18021678809159627
chr1-170867720-170867884_CPPP_MUT-allCrxSites	0.0	0.0	0.0
chr1-170867720-170867884_CPPP_WT	0.0	0.0	0.0
chr1-171247161-171247325_CSPP_scrambled	0.0	0.0	0.0
chr1-171502725-171502889_UPRE_MUT-allCrxSites	0.0	0.0	0.0
chr1-171502725-171502889_UPRE_WT	0.0	0.0	0.0
chr1-172126243-172126407_UPPP_MUT-allCrxSites	0.0	0.0	0.0
chr1-172126243-172126407_UPPP_WT	0.0	0.0	0.0
chr1-172202745-172202909_CPPP_MUT-allCrxSites	0.0	0.0	0.0
chr1-172202745-172202909_CPPP_WT	0.0	0.0	0.0
chr1-177003036-177003200_CPPE_MUT-allCrxSites	0.0	0.0	0.0
chr1-177003036-177003200_CPPE_WT	0.0	0.0	0.0
chr1-177299685-177299849_CPPE_MUT-allCrxSites	0.0	0.0	0.0
chr1-177299685-177299849_CPPE_WT	0.0	0.0	0.0
chr1-177983157-177983321_CSPP_MUT-shape	0.0	0.0	0.0
chr1-177983157-177983321_CSPP_WT	0.0	0.0	0.0
chr1-179586526-179586690_UPPE_MUT-allCrxSites	0.08311030893021218	0.47156378778127855	0.08894683753712726
chr1-179586526-179586690_UPPE_WT	0.0	0.0	0.0
chr1-180793222-180793386_CPPE_MUT-allCrxSites	0.0	0.0	0.0
chr1-180793222-180793386_CPPE_WT	14.560921121289454	31.332928135420598	15.317874362989977
chr1-180851031-180851195_CSPP_MUT-shape	0.0	0.0	0.0
chr1-180851031-180851195_CSPP_WT	0.30670287379042954	0.22923598997218184	0.1786086390258008
chr1-180863711-180863875_CPPE_MUT-allCrxSites	0.02208615194352592	0.10624195770861984	0.11964674662618453
chr1-180863711-180863875_CPPE_WT	0.0	0.0	0.0
chr1-182792901-182793065_UPCN_MUT-allCrxSites	0.0	0.0	0.0
chr1-182792901-182793065_UPCN_WT	0.04323889760136126	0.07854315535081131	0.08881883381103241
chr1-183296635-183296799_UPPP_MUT-allCrxSites	0.0	0.0	0.0
chr1-183296635-183296799_UPPP_WT	0.0	0.0	0.0
chr1-187215293-187215457_UPPP_MUT-allCrxSites	0.0	0.0	0.0
chr1-187215293-187215457_UPPP_WT	0.0	0.0	0.0
chr1-188018140-188018304_UPCN_MUT-allCrxSites	0.1646441589822615	0.6446197437725604	0.06635931815206232
chr1-188018140-188018304_UPCN_WT	0.0	0.0	0.0
chr1-188262342-188262506_CPPP_MUT-allCrxSites	0.0	0.0	0.0
chr1-188262342-188262506_CPPP_WT	28.701632298569148	37.677501373616415	32.21625295875086
chr1-188412539-188412703_UPPE_MUT-allCrxSites	0.0	0.0	0.0
chr1-188412539-188412703_UPPE_WT	0.0	0.0	0.0
chr1-189719413-189719577_CPPN_MUT-allCrxSites	0.0	0.0	0.0
chr1-189719413-189719577_CPPN_WT	0.1399883617599195	0.15394725764712566	0.1525365712923291
chr1-190452553-190452717_CBPE_MUT-shape	0.0	0.0	0.0
chr1-190452553-190452717_CBPE_WT	3.8819786685781126	4.72327780433684	1.1663646779338899
chr1-191075649-191075813_UPRE_MUT-allCrxSites	0.0	0.0	0.0
chr1-191075649-191075813_UPRE_WT	0.0	0.0	0.0
chr1-191397371-191397535_CSPP_MUT-shape	0.0	0.0	0.0
chr1-191397371-191397535_CSPP_WT	0.0	0.0	0.0
chr1-191817830-191817994_UPPE_MUT-allCrxSites	0.0	0.0	0.0
chr1-191817830-191817994_UPPE_WT	0.0	0.0	0.0
chr1-191821242-191821406_CPPP_scrambled	0.0	0.0	0.0
chr1-191884957-191885121_UPRE_MUT-allCrxSites	0.0	0.0	0.0
chr1-191884957-191885121_UPRE_WT	0.0	0.0	0.0
chr1-191981690-191981854_CPPP_scrambled	0.0	0.0	0.0
chr1-194619462-194619626_CPPP_MUT-allCrxSites	0.0	0.0	0.0
chr1-194619462-194619626_CPPP_WT	0.0	0.0	0.0
chr1-194619741-194619905_CSPP_MUT-shape	0.0	0.0	0.0
chr1-194619741-194619905_CSPP_WT	0.0	0.0	0.0
chr1-195040593-195040757_CPPN_MUT-allCrxSites	0.0	0.0	0.0
chr1-195040593-195040757_CPPN_WT	0.0	0.0	0.0
chr1-21218235-21218399_UPCQ_MUT-allCrxSites	0.0	0.0	0.0
chr1-21218235-21218399_UPCQ_WT	0.0	0.0	0.0
chr1-34706456-34706620_CPPN_MUT-allCrxSites	0.014685182376391206	0.36064386246253105	0.07535960324730091
chr1-34706456-34706620_CPPN_WT	0.275935835885559	1.104996482244072	0.08027843867874933
chr1-34859824-34859988_CPCE_MUT-allCrxSites	0.0	0.0	0.0
chr1-34859824-34859988_CPCE_WT	0.0	0.0	0.0
chr1-36547306-36547470_CSPE_MUT-shape	0.0	0.0	0.0
chr1-36547306-36547470_CSPE_WT	0.0	0.0	0.0
chr1-39417769-39417933_UPCE_MUT-allCrxSites	0.0	0.0	0.0
chr1-39417769-39417933_UPCE_WT	0.0	0.0	0.0
chr1-39446293-39446457_CPPE_MUT-allCrxSites	0.0	0.0	0.0
chr1-39446293-39446457_CPPE_WT	0.41278765181957394	1.4371618270763333	0.8943415297800552
chr1-39446293-39446457_CPPE_scrambled	0.0	0.0	0.0
chr1-39963923-39964087_UPPE_MUT-allCrxSites	0.029429813243994737	0.25903426056809015	0.11548194495177312
chr1-39963923-39964087_UPPE_WT	0.0	0.0	0.0
chr1-4357766-4357930_CPPP_MUT-allCrxSites	0.0	0.0	0.0
chr1-4357766-4357930_CPPP_WT	45.719214105214554	59.06345009815396	53.21644582157172
chr1-44584098-44584262_CPPE_MUT-allCrxSites	0.0	0.0	0.0
chr1-44584098-44584262_CPPE_WT	0.0	0.0	0.0
chr1-45795401-45795565_CPPP_MUT-allCrxSites	0.0	0.0	0.0
chr1-45795401-45795565_CPPP_WT	0.0	0.0	0.0
chr1-52252645-52252809_UPPE_MUT-allCrxSites	0.0	0.0	0.0
chr1-52252645-52252809_UPPE_WT	2.0001773438330592	1.3471030275579212	1.4496930019970151
chr1-52330633-52330797_CPPE_MUT-allCrxSites	0.0	0.0	0.0
chr1-52330633-52330797_CPPE_WT	7.542921785559287	5.943681355368541	8.232187986467876
chr1-52435883-52436047_CPPN_MUT-allCrxSites	0.12452996536629717	0.22162251842061928	0.08348859375884059
chr1-52435883-52436047_CPPN_WT	0.0	0.0	0.0
chr1-52844865-52845029_CSPP_MUT-shape	0.0	0.0	0.0
chr1-52844865-52845029_CSPP_WT	0.1373232415181468	0.4744873627889615	0.2493277617227678
chr1-56973434-56973598_CPCQ_MUT-allCrxSites	0.0	0.0	0.0
chr1-56973434-56973598_CPCQ_WT	0.0	0.0	0.0
chr1-58392333-58392497_UPCP_MUT-allCrxSites	NaN	NaN	NaN
chr1-58392333-58392497_UPCP_WT	0.0	0.0	0.0
chr1-58954225-58954389_UPRE_MUT-allCrxSites	0.12537237981296187	0.10330385857611431	0.07478626621582779
chr1-58954225-58954389_UPRE_WT	0.0	0.0	0.0
chr1-58970035-58970199_CPNE_MUT-allCrxSites	0.046881611307389714	0.19453863693892817	0.0326598348655717
chr1-58970035-58970199_CPNE_WT	0.0	0.0	0.0
chr1-59208019-59208183_CPPE_MUT-allCrxSites	0.0	0.0	0.0
chr1-59208019-59208183_CPPE_WT	0.0	0.0	0.0
chr1-59229602-59229766_CPPE_scrambled	0.0	0.0	0.0
chr1-60569823-60569987_CPRE_MUT-allCrxSites	0.0	0.0	0.0
chr1-60569823-60569987_CPRE_WT	0.0	0.0	0.0
chr1-64122412-64122576_UPPP_MUT-allCrxSites	0.0	0.0	0.0
chr1-64122412-64122576_UPPP_WT	0.0	0.0	0.0
chr1-64568262-64568426_CPPE_MUT-allCrxSites	0.0	0.0	0.0
chr1-64568262-64568426_CPPE_WT	52.594967642645656	85.17545506192296	93.12071383516002
chr1-64570752-64570916_UPCE_MUT-allCrxSites	0.0	0.0	0.0
chr1-64570752-64570916_UPCE_WT	1.6336529941071858	0.973623786166213	1.5227736550000683
chr1-64956642-64956806_CSPP_MUT-shape	0.0	0.0	0.0
chr1-64956642-64956806_CSPP_WT	0.0	0.0	0.0
chr1-66322100-66322264_UPCP_MUT-allCrxSites	0.1223260705470609	0.09480361109514851	0.17048837518695395
chr1-66322100-66322264_UPCP_WT	0.1154216081021744	0.13701528914544675	0.12777550076577285
chr1-66339803-66339967_CPPE_MUT-allCrxSites	0.34014242295294234	0.10745501469010321	0.12297802175745122
chr1-66339803-66339967_CPPE_WT	0.0	0.0	0.0
chr1-66686456-66686620_CPPP_MUT-allCrxSites	0.0	0.0	0.0
chr1-66686456-66686620_CPPP_WT	0.05887016612565141	0.2300844352341258	0.11117440370850461
chr1-66831299-66831463_CPPP_MUT-allCrxSites	0.0	0.0	0.0
chr1-66831299-66831463_CPPP_WT	0.0	0.0	0.0
chr1-67026369-67026533_UPPE_MUT-allCrxSites	0.0	0.0	0.0
chr1-67026369-67026533_UPPE_WT	0.0	0.0	0.0
chr1-72182623-72182787_CPPE_MUT-allCrxSites	0.0	0.0	0.0
chr1-72182623-72182787_CPPE_WT	0.17307841041590774	0.22852752704666246	0.2827174999987046
chr1-72220055-72220219_CPPE_MUT-allCrxSites	0.0	0.0	0.0
chr1-72220055-72220219_CPPE_WT	1.806308874892051	2.3703225088802946	2.1421502495911438
chr1-73826292-73826456_CPPE_MUT-allCrxSites	0.0	0.0	0.0
chr1-73826292-73826456_CPPE_WT	0.0	0.0	0.0
chr1-74848757-74848921_CPPP_MUT-allCrxSites	0.0	0.0	0.0
chr1-74848757-74848921_CPPP_WT	0.0	0.0	0.0
chr1-74850976-74851140_CSPP_MUT-shape	0.0	0.0	0.0
chr1-74850976-74851140_CSPP_WT	0.0	0.0	0.0
chr1-74854904-74855068_CSPP_MUT-shape	0.0	0.0	0.0
chr1-74854904-74855068_CSPP_WT	0.0	0.0	0.0
chr1-75239959-75240123_UPCE_MUT-allCrxSites	0.06010300996094678	0.08974064156189064	0.017505866666242445
chr1-75239959-75240123_UPCE_WT	0.3169399985969948	0.18708850785306863	0.04030790628798606
chr1-75436333-75436497_UPPQ_MUT-allCrxSites	0.0	0.0	0.0
chr1-75436333-75436497_UPPQ_WT	0.0	0.0	0.0
chr1-75909427-75909591_CPPN_MUT-allCrxSites	0.0	0.0	0.0
chr1-75909427-75909591_CPPN_WT	0.02070165624659804	0.04797270910866038	0.027477206602008735
chr1-76104384-76104548_CPPE_MUT-allCrxSites	0.0	0.0	0.0
chr1-76104384-76104548_CPPE_WT	0.0	0.0	0.0
chr1-76118911-76119075_CPPE_MUT-allCrxSites	0.0	0.0	0.0
chr1-76118911-76119075_CPPE_WT	11.94863031576974	12.115613249928575	9.442344305829021
chr1-76401649-76401813_CPRN_MUT-allCrxSites	0.0	0.0	0.0
chr1-76401649-76401813_CPRN_WT	0.0705161068778713	0.11497181655008688	0.05760075695075367
chr1-78484347-78484511_UPCN_MUT-allCrxSites	0.0	0.0	0.0
chr1-78484347-78484511_UPCN_WT	0.0	0.0	0.0
chr1-80256762-80256926_CPPE_MUT-allCrxSites	0.0	0.0	0.0
chr1-80256762-80256926_CPPE_WT	0.0	0.0	0.0
chr1-81076946-81077110_UPCN_MUT-allCrxSites	0.14966225247221046	0.20071938719070082	0.09529089058815031
chr1-81076946-81077110_UPCN_WT	0.0	0.0	0.0
chr1-83345192-83345356_CPCN_MUT-allCrxSites	0.0	0.0	0.0
chr1-83345192-83345356_CPCN_WT	0.4235896906148593	1.3503697756413617	0.7425425876332293
chr1-83752980-83753144_UPCE_MUT-allCrxSites	0.0	0.0	0.0
chr1-83752980-83753144_UPCE_WT	0.0	0.0	0.0
chr1-84839341-84839505_CSPP_MUT-shape	0.2131286578633633	0.32027232723710414	0.037749643093559826
chr1-84839341-84839505_CSPP_WT	0.0	0.0	0.0
chr1-84850016-84850180_CPPE_MUT-allCrxSites	0.0	0.0	0.0
chr1-84850016-84850180_CPPE_WT	12.527442080506182	8.483653429272916	15.668040743430966
chr1-86211117-86211281_CPPE_MUT-allCrxSites	0.0	0.0	0.0
chr1-86211117-86211281_CPPE_WT	NaN	NaN	NaN
chr1-86582432-86582596_CPPP_MUT-allCrxSites	0.0	0.0	0.0
chr1-86582432-86582596_CPPP_WT	0.0	0.0	0.0
chr1-87433040-87433204_CSPE_MUT-shape	0.0	0.0	0.0
chr1-87433040-87433204_CSPE_WT	0.0	0.0	0.0
chr1-87671167-87671331_CPPE_MUT-allCrxSites	0.0	0.0	0.0
chr1-87671167-87671331_CPPE_WT	0.0	0.0	0.0
chr1-87803513-87803677_CPPE_MUT-allCrxSites	0.0	0.0	0.0
chr1-87803513-87803677_CPPE_WT	1.5338921000934984	2.66353796655453	2.7675552334300826
chr1-88007833-88007997_UPCQ_MUT-allCrxSites	0.0	0.0	0.0
chr1-88007833-88007997_UPCQ_WT	0.0	0.0	0.0
chr1-89070080-89070244_CSPQ_MUT-shape	0.0	0.0	0.0
chr1-89070080-89070244_CSPQ_WT	0.0	0.0	0.0
chr1-89576933-89577097_CPPE_MUT-allCrxSites	0.0	0.0	0.0
chr1-89576933-89577097_CPPE_WT	0.0	0.0	0.0
chr1-89577240-89577404_CBPE_MUT-shape	0.0	0.0	0.0
chr1-89577240-89577404_CBPE_WT	0.0	0.0	0.0
chr1-92642011-92642175_CPPP_MUT-allCrxSites	0.1587865728730148	0.3144231057814721	0.11704615944041746
chr1-92642011-92642175_CPPP_WT	0.0	0.0	0.0
chr1-93100493-93100657_CPPP_MUT-allCrxSites	0.04698288527716798	0.09749043166510495	0.06581973986585277
chr1-93100493-93100657_CPPP_WT	0.10846293050580307	0.0773038317879332	0.042738812159114216
chr1-93731979-93732143_CPPE_MUT-allCrxSites	0.0	0.0	0.0
chr1-93731979-93732143_CPPE_WT	0.0	0.0	0.0
chr1-97660707-97660871_UPPP_MUT-allCrxSites	0.04870449722881641	0.23795750182030623	0.09484003836161904
chr1-97660707-97660871_UPPP_WT	0.0	0.0	0.0
chr10-100487449-100487613_CSPP_MUT-shape	0.0	0.0	0.0
chr10-100487449-100487613_CSPP_WT	0.0	0.0	0.0
chr10-100891458-100891622_CPRN_MUT-allCrxSites	0.0	0.0	0.0
chr10-100891458-100891622_CPRN_WT	0.0	0.0	0.0
chr10-105332920-105333084_UPCE_MUT-allCrxSites	0.0	0.0	0.0
chr10-105332920-105333084_UPCE_WT	2.079784700116071	2.43644011964807	3.829411406885551
chr10-105851255-105851419_CPPE_MUT-allCrxSites	0.0	0.0	0.0
chr10-105851255-105851419_CPPE_WT	0.0	0.0	0.0
chr10-106720125-106720289_CPPE_MUT-allCrxSites	0.0	0.0	0.0
chr10-106720125-106720289_CPPE_WT	0.0	0.0	0.0
chr10-108153306-108153470_CPPE_MUT-allCrxSites	0.0	0.0	0.0
chr10-108153306-108153470_CPPE_WT	0.0	0.0	0.0
chr10-108679686-108679850_CPPE_MUT-allCrxSites	0.10537237319694281	0.09859326986828772	0.16135054959261916
chr10-108679686-108679850_CPPE_WT	0.0	0.0	0.0
chr10-108960960-108961124_UPCE_MUT-allCrxSites	0.0	0.0	0.0
chr10-108960960-108961124_UPCE_WT	1.6672681675700336	1.7561643502165563	1.0208545836027099
chr10-110992199-110992363_CPPE_MUT-allCrxSites	0.0	0.0	0.0
chr10-110992199-110992363_CPPE_WT	0.0	0.0	0.0
chr10-111364412-111364576_CPPE_MUT-allCrxSites	0.0	0.0	0.0
chr10-111364412-111364576_CPPE_WT	1.6380695512555645	0.8483853506950041	0.218975377186344
chr10-111494155-111494319_UPPE_MUT-allCrxSites	0.0	0.0	0.0
chr10-111494155-111494319_UPPE_WT	0.0	0.0	0.0
chr10-117478052-117478216_UPPE_MUT-allCrxSites	0.0	0.0	0.0
chr10-117478052-117478216_UPPE_WT	0.0	0.0	0.0
chr10-117642017-117642181_CPPE_MUT-allCrxSites	0.0	0.0	0.0
chr10-117642017-117642181_CPPE_WT	0.8152471210129045	1.0964269715613821	0.7558226610784912
chr10-118108687-118108851_UPPE_MUT-allCrxSites	0.16112875549888975	0.385174711848177	0.12611301086208368
chr10-118108687-118108851_UPPE_WT	0.0	0.0	0.0
chr10-118122996-118123160_CPPE_MUT-allCrxSites	0.0	0.0	0.0
chr10-118122996-118123160_CPPE_WT	0.16232307972956006	0.1656080839658187	0.12746720529932906
chr10-118805262-118805426_CPPE_MUT-allCrxSites	0.0	0.0	0.0
chr10-118805262-118805426_CPPE_WT	0.0	0.0	0.0
chr10-119079353-119079517_CPPE_MUT-allCrxSites	0.0	0.0	0.0
chr10-119079353-119079517_CPPE_WT	0.0	0.0	0.0
chr10-119918161-119918325_CPPE_MUT-allCrxSites	0.0	0.0	0.0
chr10-119918161-119918325_CPPE_WT	0.0	0.0	0.0
chr10-121462236-121462400_UPCE_MUT-allCrxSites	0.0	0.0	0.0
chr10-121462236-121462400_UPCE_WT	0.0	0.0	0.0
chr10-122693186-122693350_CPCE_MUT-allCrxSites	0.0	0.0	0.0
chr10-122693186-122693350_CPCE_WT	0.0	0.0	0.0
chr10-126919093-126919257_CPPN_MUT-allCrxSites	0.0	0.0	0.0
chr10-126919093-126919257_CPPN_WT	0.0	0.0	0.0
chr10-126981034-126981198_UPPP_MUT-allCrxSites	0.0	0.0	0.0
chr10-126981034-126981198_UPPP_WT	0.0	0.0	0.0
chr10-127121294-127121458_CPPP_MUT-allCrxSites	0.0	0.0	0.0
chr10-127121294-127121458_CPPP_WT	0.0	0.0	0.0
chr10-128232244-128232408_UPPP_MUT-allCrxSites	0.0	0.0	0.0
chr10-128232244-128232408_UPPP_WT	0.0	0.0	0.0
chr10-128295056-128295220_CPPE_MUT-allCrxSites	0.0	0.0	0.0
chr10-128295056-128295220_CPPE_WT	9.447566707484887	10.092662658853131	7.60484490090884
chr10-128337518-128337682_CPPP_MUT-allCrxSites	0.0	0.0	0.0
chr10-128337518-128337682_CPPP_WT	0.0	0.0	0.0
chr10-128549014-128549178_CSPP_MUT-shape	0.5878078252079443	0.7141394027355843	0.2627738210429889
chr10-128549014-128549178_CSPP_WT	0.06052259683963928	0.3560871569362824	0.0869248066876253
chr10-128606211-128606375_UPRE_MUT-allCrxSites	NaN	NaN	NaN
chr10-128606211-128606375_UPRE_WT	0.0	0.0	0.0
chr10-128910287-128910451_UPPP_MUT-allCrxSites	0.0	0.0	0.0
chr10-128910287-128910451_UPPP_WT	0.0	0.0	0.0
chr10-13868240-13868404_UPPP_MUT-allCrxSites	0.028096132942189544	0.12416325303369331	0.0479019497134315
chr10-13868240-13868404_UPPP_WT	0.0	0.0	0.0
chr10-17253153-17253317_CPPE_MUT-allCrxSites	0.0	0.0	0.0
chr10-17253153-17253317_CPPE_WT	0.0	0.0	0.0
chr10-17722327-17722491_CSPP_MUT-shape	0.0	0.0	0.0
chr10-17722327-17722491_CSPP_WT	0.05845755001138039	0.2894172601398026	0.23958754772356974
chr10-17723055-17723219_CSPP_MUT-shape	0.0	0.0	0.0
chr10-17723055-17723219_CSPP_WT	0.0	0.0	0.0
chr10-19011812-19011976_CPRP_MUT-allCrxSites	0.0	0.0	0.0
chr10-19011812-19011976_CPRP_WT	0.0	0.0	0.0
chr10-19097596-19097760_CPRE_MUT-allCrxSites	NaN	NaN	NaN
chr10-19097596-19097760_CPRE_WT	0.0	0.0	0.0
chr10-20199586-20199750_CPPE_MUT-allCrxSites	0.0	0.0	0.0
chr10-20199586-20199750_CPPE_WT	0.6972036943970478	1.8089317351368273	0.4746446582896729
chr10-20313270-20313434_UPPP_MUT-allCrxSites	0.05085478403591895	0.11729726926903167	0.24624068914063615
chr10-20313270-20313434_UPPP_WT	0.1517844899247323	0.5998923220294063	0.12149376810615407
chr10-21996806-21996970_CPPN_MUT-allCrxSites	0.0	0.0	0.0
chr10-21996806-21996970_CPPN_WT	0.0	0.0	0.0
