label	expression	expression_SEM
chr1-74848757-74848921_CPPP_MUT-allCrxSites	0.0	0.0
chr1-74848757-74848921_CPPP_WT	0.0	0.0
chr1-74850976-74851140_CSPP_MUT-shape	0.0	0.0
chr1-74850976-74851140_CSPP_WT	0.0	0.0
chr1-74854904-74855068_CSPP_MUT-shape	0.0	0.0
chr1-74854904-74855068_CSPP_WT	0.0	0.0
chr1-75239959-75240123_UPCE_MUT-allCrxSites	0.05578317272969328	0.02096394858906304
chr1-75239959-75240123_UPCE_WT	0.18144547091268315	0.07990663619343077
chr1-75436333-75436497_UPPQ_MUT-allCrxSites	0.0	0.0
chr1-75436333-75436497_UPPQ_WT	0.0	0.0
chr1-75909427-75909591_CPPN_MUT-allCrxSites	0.0	0.0
chr1-75909427-75909591_CPPN_WT	0.03205052398575572	0.008197845346404779
chr1-76104384-76104548_CPPE_MUT-allCrxSites	0.0	0.0
chr1-76104384-76104548_CPPE_WT	0.0	0.0
chr1-76118911-76119075_CPPE_MUT-allCrxSites	0.0	0.0
chr1-76118911-76119075_CPPE_WT	11.168862623842445	0.8646039463056677
chr1-76401649-76401813_CPRN_MUT-allCrxSites	0.0	0.0
chr1-76401649-76401813_CPRN_WT	0.08102956012623728	0.01737583709534348
chr1-78484347-78484511_UPCN_MUT-allCrxSites	0.0	0.0
chr1-78484347-78484511_UPCN_WT	0.0	0.0
chr1-80256762-80256926_CPPE_MUT-allCrxSites	0.0	0.0
chr1-80256762-80256926_CPPE_WT	0.0	0.0
chr1-81076946-81077110_UPCN_MUT-allCrxSites	0.1485575100836872	0.03043959765271354
chr1-81076946-81077110_UPCN_WT	0.0	0.0
chr1-83345192-83345356_CPCN_MUT-allCrxSites	0.0	0.0
chr1-83345192-83345356_CPCN_WT	0.83883401796315	0.27183595614921224
chr1-83752980-83753144_UPCE_MUT-allCrxSites	0.0	0.0
chr1-83752980-83753144_UPCE_WT	0.0	0.0
chr1-84839341-84839505_CSPP_MUT-shape	0.19038354273134242	0.08234636596048606
chr1-84839341-84839505_CSPP_WT	0.0	0.0
chr1-84850016-84850180_CPPE_MUT-allCrxSites	0.0	0.0
chr1-84850016-84850180_CPPE_WT	12.22637875107002	2.0794097412653083
chr1-86211117-86211281_CPPE_MUT-allCrxSites	0.0	0.0
chr1-86211117-86211281_CPPE_WT	NaN	NaN
chr1-86582432-86582596_CPPP_MUT-allCrxSites	0.0	0.0
chr1-86582432-86582596_CPPP_WT	0.0	0.0
chr1-87433040-87433204_CSPE_MUT-shape	0.0	0.0
chr1-87433040-87433204_CSPE_WT	0.0	0.0
chr1-87671167-87671331_CPPE_MUT-allCrxSites	0.0	0.0
chr1-87671167-87671331_CPPE_WT	0.0	0.0
chr1-87803513-87803677_CPPE_MUT-allCrxSites	0.0	0.0
chr1-87803513-87803677_CPPE_WT	2.3216617666927033	0.395027713653288
chr1-88007833-88007997_UPCQ_MUT-allCrxSites	0.0	0.0
chr1-88007833-88007997_UPCQ_WT	0.0	0.0
chr1-89070080-89070244_CSPQ_MUT-shape	0.0	0.0
chr1-89070080-89070244_CSPQ_WT	0.0	0.0
chr1-89576933-89577097_CPPE_MUT-allCrxSites	0.0	0.0
chr1-89576933-89577097_CPPE_WT	0.0	0.0
chr1-89577240-89577404_CBPE_MUT-shape	0.0	0.0
chr1-89577240-89577404_CBPE_WT	0.0	0.0
chr1-92642011-92642175_CPPP_MUT-allCrxSites	0.1967519460316348	0.0600567562284068
chr1-92642011-92642175_CPPP_WT	0.0	0.0
chr1-93100493-93100657_CPPP_MUT-allCrxSites	0.07009768560270856	0.014736334633913247
chr1-93100493-93100657_CPPP_WT	0.07616852481761682	0.018981408663479353
chr1-93731979-93732143_CPPE_MUT-allCrxSites	0.0	0.0
chr1-93731979-93732143_CPPE_WT	0.0	0.0
chr1-97660707-97660871_UPPP_MUT-allCrxSites	0.12716734580358055	0.056973578793337594
chr1-97660707-97660871_UPPP_WT	0.0	0.0
chr10-100487449-100487613_CSPP_MUT-shape	0.0	0.0
chr10-100487449-100487613_CSPP_WT	0.0	0.0
chr10-100891458-100891622_CPRN_MUT-allCrxSites	0.0	0.0
chr10-100891458-100891622_CPRN_WT	0.0	0.0
chr10-105332920-105333084_UPCE_MUT-allCrxSites	0.0	0.0
chr10-105332920-105333084_UPCE_WT	2.781878742216564	0.5337896854042073
chr10-105851255-105851419_CPPE_MUT-allCrxSites	0.0	0.0
chr10-105851255-105851419_CPPE_WT	0.0	0.0
chr10-106720125-106720289_CPPE_MUT-allCrxSites	0.0	0.0
chr10-106720125-106720289_CPPE_WT	0.0	0.0
chr10-108153306-108153470_CPPE_MUT-allCrxSites	0.0	0.0
chr10-108153306-108153470_CPPE_WT	0.0	0.0
chr10-108679686-108679850_CPPE_MUT-allCrxSites	0.12177206421928322	0.019885769106077426
chr10-108679686-108679850_CPPE_WT	0.0	0.0
chr10-108960960-108961124_UPCE_MUT-allCrxSites	0.0	0.0
chr10-108960960-108961124_UPCE_WT	1.4814290337964333	0.23171264600126235
chr10-110992199-110992363_CPPE_MUT-allCrxSites	0.0	0.0
chr10-110992199-110992363_CPPE_WT	0.0	0.0
chr10-111364412-111364576_CPPE_MUT-allCrxSites	0.0	0.0
chr10-111364412-111364576_CPPE_WT	0.9018100930456375	0.4105271899402542
chr10-111494155-111494319_UPPE_MUT-allCrxSites	0.0	0.0
chr10-111494155-111494319_UPPE_WT	0.0	0.0
chr10-117478052-117478216_UPPE_MUT-allCrxSites	0.0	0.0
chr10-117478052-117478216_UPPE_WT	0.0	0.0
chr10-117642017-117642181_CPPE_MUT-allCrxSites	0.0	0.0
chr10-117642017-117642181_CPPE_WT	0.889165584550926	0.10504091031394665
chr10-118108687-118108851_UPPE_MUT-allCrxSites	0.2241388260697168	0.08114994962918433
chr10-118108687-118108851_UPPE_WT	0.0	0.0
chr10-118122996-118123160_CPPE_MUT-allCrxSites	0.0	0.0
chr10-118122996-118123160_CPPE_WT	0.1517994563315693	0.012203027540055042
chr10-118805262-118805426_CPPE_MUT-allCrxSites	0.0	0.0
chr10-118805262-118805426_CPPE_WT	0.0	0.0
chr10-119079353-119079517_CPPE_MUT-allCrxSites	0.0	0.0
chr10-119079353-119079517_CPPE_WT	0.0	0.0
chr10-119918161-119918325_CPPE_MUT-allCrxSites	0.0	0.0
chr10-119918161-119918325_CPPE_WT	0.0	0.0
chr10-121462236-121462400_UPCE_MUT-allCrxSites	0.0	0.0
chr10-121462236-121462400_UPCE_WT	0.0	0.0
chr10-122693186-122693350_CPCE_MUT-allCrxSites	0.0	0.0
chr10-122693186-122693350_CPCE_WT	0.0	0.0
chr10-126919093-126919257_CPPN_MUT-allCrxSites	0.0	0.0
chr10-126919093-126919257_CPPN_WT	0.0	0.0
chr10-126981034-126981198_UPPP_MUT-allCrxSites	0.0	0.0
chr10-126981034-126981198_UPPP_WT	0.0	0.0
chr10-127121294-127121458_CPPP_MUT-allCrxSites	0.0	0.0
chr10-127121294-127121458_CPPP_WT	0.0	0.0
chr10-128232244-128232408_UPPP_MUT-allCrxSites	0.0	0.0
chr10-128232244-128232408_UPPP_WT	0.0	0.0
chr10-128295056-128295220_CPPE_MUT-allCrxSites	0.0	0.0
chr10-128295056-128295220_CPPE_WT	9.048358089082287	0.7453936185982377
chr10-128337518-128337682_CPPP_MUT-allCrxSites	0.0	0.0
chr10-128337518-128337682_CPPP_WT	0.0	0.0
chr10-128549014-128549178_CSPP_MUT-shape	0.5215736829955059	0.13444074689881894
chr10-128549014-128549178_CSPP_WT	0.16784485348784897	0.09442923766308352
chr10-128606211-128606375_UPRE_MUT-allCrxSites	NaN	NaN
chr10-128606211-128606375_UPRE_WT	0.0	0.0
chr10-128910287-128910451_UPPP_MUT-allCrxSites	0.0	0.0
chr10-128910287-128910451_UPPP_WT	0.0	0.0
chr10-13868240-13868404_UPPP_MUT-allCrxSites	0.06672044522977146	0.02928494903980958
chr10-13868240-13868404_UPPP_WT	0.0	0.0
chr10-17253153-17253317_CPPE_MUT-allCrxSites	0.0	0.0
chr10-17253153-17253317_CPPE_WT	0.0	0.0
chr10-17722327-17722491_CSPP_MUT-shape	0.0	0.0
chr10-17722327-17722491_CSPP_WT	0.19582078595825092	0.07017179870911543
chr10-17723055-17723219_CSPP_MUT-shape	0.0	0.0
chr10-17723055-17723219_CSPP_WT	0.0	0.0
chr10-19011812-19011976_CPRP_MUT-allCrxSites	0.0	0.0
chr10-19011812-19011976_CPRP_WT	0.0	0.0
chr10-19097596-19097760_CPRE_MUT-allCrxSites	NaN	NaN
chr10-19097596-19097760_CPRE_WT	0.0	0.0
chr10-20199586-20199750_CPPE_MUT-allCrxSites	0.0	0.0
chr10-20199586-20199750_CPPE_WT	0.9935933626078494	0.41270070972675943
chr10-20313270-20313434_UPPP_MUT-allCrxSites	0.13813091414852893	0.05735690469223138
chr10-20313270-20313434_UPPP_WT	0.29105686002009756	0.15466511016057677
chr10-21996806-21996970_CPPN_MUT-allCrxSites	0.0	0.0
chr10-21996806-21996970_CPPN_WT	0.0	0.0
chr10-22017950-22018114_CPPN_MUT-allCrxSites	0.0	0.0
chr10-22017950-22018114_CPPN_WT	2.3537387018129876	0.17662999904874416
chr10-25311535-25311699_CPPE_MUT-allCrxSites	0.0	0.0
chr10-25311535-25311699_CPPE_WT	0.04025260086535943	0.009989118016310567
chr10-25408257-25408421_CPPP_MUT-allCrxSites	0.0	0.0
chr10-25408257-25408421_CPPP_WT	0.5784872689995456	0.10542746054659732
chr10-30669167-30669331_UPRE_MUT-allCrxSites	NaN	NaN
chr10-30669167-30669331_UPRE_WT	NaN	NaN
chr10-39133791-39133955_CPPP_MUT-allCrxSites	0.0	0.0
chr10-39133791-39133955_CPPP_WT	0.0	0.0
chr10-39498480-39498644_UPCE_MUT-allCrxSites	0.1985300242443826	0.056425405890584375
chr10-39498480-39498644_UPCE_WT	0.0	0.0
chr10-39552276-39552440_CPPE_MUT-allCrxSites	0.16922056560307466	0.12531271699805804
chr10-39552276-39552440_CPPE_WT	0.053485695476989135	0.008982266607930039
chr10-39731310-39731474_CPPP_MUT-allCrxSites	0.0	0.0
chr10-39731310-39731474_CPPP_WT	0.0	0.0
chr10-40348751-40348915_CPPP_MUT-allCrxSites	0.0	0.0
chr10-40348751-40348915_CPPP_WT	0.0	0.0
chr10-40467368-40467532_CPPE_MUT-allCrxSites	0.0	0.0
chr10-40467368-40467532_CPPE_WT	0.0	0.0
chr10-40883411-40883575_CSPP_MUT-shape	0.24827822754994996	0.08274252120250834
chr10-40883411-40883575_CSPP_WT	0.0	0.0
chr10-41809659-41809823_CSPP_MUT-shape	0.19329538186556428	0.1129054422682238
chr10-41809659-41809823_CSPP_WT	0.0	0.0
chr10-41888405-41888569_UPPP_MUT-allCrxSites	0.0	0.0
chr10-41888405-41888569_UPPP_WT	0.0	0.0
chr10-42220707-42220871_CSRE_MUT-shape	0.0	0.0
chr10-42220707-42220871_CSRE_WT	0.0	0.0
chr10-42256327-42256491_UPPE_MUT-allCrxSites	0.0	0.0
chr10-42256327-42256491_UPPE_WT	0.10277192483391544	0.02492603995778396
chr10-4339117-4339281_CPPE_MUT-allCrxSites	0.0	0.0
chr10-4339117-4339281_CPPE_WT	0.0	0.0
chr10-43759988-43760152_CPPE_MUT-allCrxSites	0.0	0.0
chr10-43759988-43760152_CPPE_WT	0.3233288354079906	0.03891355365031636
chr10-43845720-43845884_CPPE_MUT-allCrxSites	0.0	0.0
chr10-43845720-43845884_CPPE_WT	3.049575356420188	1.0146400638314508
chr10-44464737-44464901_CPPE_MUT-allCrxSites	0.0	0.0
chr10-44464737-44464901_CPPE_WT	6.4078509815962965	0.8923580472414478
chr10-44518983-44519147_UPCN_MUT-allCrxSites	0.0	0.0
chr10-44518983-44519147_UPCN_WT	0.0	0.0
chr10-44531664-44531828_CPPE_MUT-allCrxSites	0.3980530395685538	0.06798635516986165
chr10-44531664-44531828_CPPE_WT	0.0	0.0
chr10-52310530-52310694_CPPE_MUT-allCrxSites	0.09002574596694819	0.027907774648912663
chr10-52310530-52310694_CPPE_WT	0.3063911867298763	0.14152852448468875
chr10-59628689-59628853_CPPE_MUT-allCrxSites	0.08101096766733798	0.028511876477935027
chr10-59628689-59628853_CPPE_WT	0.47364126652572675	0.2214090352853044
chr10-59702044-59702208_UPRN_MUT-allCrxSites	0.0	0.0
chr10-59702044-59702208_UPRN_WT	0.0	0.0
chr10-59952057-59952221_CPNP_MUT-allCrxSites	0.0	0.0
chr10-59952057-59952221_CPNP_WT	0.0	0.0
chr10-60002630-60002794_CPNP_MUT-allCrxSites	0.0	0.0
chr10-60002630-60002794_CPNP_WT	NaN	NaN
